20,27
29,53
61,6
27,49
33,25
67,65
3,50
27,22
25,24
41,12
47,14
1,29
18,37
45,15
5,25
23,38
24,53
38,47
51,35
25,35
3,55
33,56
43,43
46,39
25,29
55,16
1,39
41,32
8,65
21,18
9,26
28,41
37,35
51,17
37,16
35,31
27,21
53,31
69,22
51,9
48,39
59,9
13,4
33,17
45,18
47,41
29,24
27,18
23,63
1,49
21,17
43,53
57,9
38,35
53,6
21,23
39,11
33,1
5,20
11,68
39,8
43,57
39,22
36,51
16,37
31,35
43,35
20,39
7,39
13,53
45,36
27,33
41,11
54,17
19,51
7,29
36,23
25,45
14,55
35,24
37,10
42,13
31,55
33,49
11,41
20,33
11,48
35,49
43,13
52,29
3,9
39,21
15,47
49,11
11,32
11,31
70,25
49,37
23,51
58,7
9,69
11,47
51,14
16,55
57,21
58,31
24,43
17,50
9,39
17,37
1,27
29,37
1,18
27,57
35,45
53,10
4,59
55,34
31,43
7,51
25,56
47,9
37,61
9,20
54,35
13,55
52,23
25,55
57,5
4,49
2,37
47,23
53,1
39,50
26,45
51,24
65,11
17,32
48,31
43,26
35,44
9,61
5,22
31,15
23,29
29,25
3,51
51,37
9,57
30,39
38,33
24,49
25,43
37,39
35,48
13,27
5,21
31,42
24,41
44,59
3,66
37,19
13,23
6,67
31,22
32,49
43,11
15,57
13,51
25,39
51,25
69,30
9,28
5,40
36,41
3,64
21,62
53,53
25,26
29,55
10,57
5,63
39,33
6,25
17,34
13,42
33,29
56,23
17,22
15,48
65,9
33,69
63,9
19,13
15,41
45,31
17,58
13,43
55,18
35,29
14,49
33,55
29,38
11,35
21,21
1,40
49,27
67,7
61,55
47,21
33,47
34,35
36,29
69,20
18,29
22,55
29,27
64,61
21,33
5,31
1,63
2,47
9,22
61,11
3,62
9,29
41,22
64,25
11,24
37,60
32,17
9,65
38,31
31,49
14,29
34,51
22,51
51,21
18,25
33,30
44,31
1,41
27,30
49,2
69,7
27,56
65,4
59,1
59,27
35,57
16,35
65,17
53,13
47,57
23,33
42,23
37,21
65,59
5,51
1,25
14,33
4,47
48,35
53,5
1,32
39,41
5,24
17,25
47,25
37,11
57,31
30,53
11,39
21,47
37,44
40,47
69,53
44,41
34,17
37,38
30,51
51,29
43,15
29,39
12,53
17,31
35,17
49,16
37,46
29,43
37,59
55,26
38,39
13,40
16,29
63,3
3,21
59,4
29,51
57,13
39,18
59,15
44,37
65,27
57,23
55,29
67,24
4,69
3,37
23,49
63,26
9,67
1,45
39,5
47,58
18,27
21,28
47,13
53,25
5,17
9,27
5,55
35,13
53,11
48,25
29,22
39,29
52,33
47,16
11,63
27,37
11,25
3,49
49,12
54,11
3,23
69,28
37,29
46,33
23,43
18,31
67,8
7,41
32,45
43,20
20,55
38,7
30,49
34,55
38,11
67,2
5,60
15,27
12,47
54,3
7,57
13,45
39,14
5,38
63,13
9,51
45,23
17,41
23,47
36,37
59,34
21,60
25,46
28,51
7,43
57,15
27,58
39,39
19,65
37,13
56,59
1,66
36,15
7,48
53,15
1,67
3,54
55,2
67,12
65,28
5,43
48,37
5,52
43,19
3,68
18,53
60,29
9,33
15,21
23,48
59,23
58,27
35,37
53,23
45,41
21,49
51,27
29,28
2,23
61,14
65,66
30,47
13,50
57,11
43,25
31,36
19,36
59,17
43,23
7,55
55,27
5,49
23,23
8,27
52,5
49,10
30,33
17,55
33,43
60,27
39,45
3,25
19,41
57,4
35,26
51,42
41,9
9,46
22,47
1,46
29,31
67,9
57,17
6,29
63,2
33,53
37,28
67,3
46,21
31,34
51,13
17,51
26,39
11,66
37,56
19,47
1,61
58,17
26,33
41,59
19,45
10,37
45,39
3,58
68,9
59,7
57,28
51,19
39,9
30,29
53,69
29,56
54,29
67,27
15,29
15,55
31,41
60,15
33,28
5,47
3,52
14,45
3,17
28,19
65,18
25,51
51,31
17,45
56,9
3,33
48,29
23,41
7,65
7,45
42,51
6,69
32,19
38,37
11,28
67,10
69,19
33,9
29,30
16,49
65,20
59,25
63,19
63,23
7,30
38,23
9,36
57,24
45,35
14,53
40,49
27,39
34,61
39,25
53,27
63,15
44,33
65,5
21,25
5,65
36,13
33,27
28,53
20,37
5,44
56,31
31,45
65,13
1,56
17,24
42,33
62,29
47,11
36,19
27,47
4,39
7,50
11,52
11,45
69,5
51,23
40,35
0,57
47,17
27,53
18,41
53,24
16,59
33,31
23,44
19,53
13,29
41,27
9,70
59,11
49,39
1,53
35,27
34,43
63,1
26,21
5,29
7,61
33,41
9,43
21,20
21,31
35,14
61,19
35,46
51,5
65,12
41,31
31,40
47,37
3,29
70,15
32,51
59,2
55,35
23,24
44,45
11,30
8,63
47,7
41,49
61,22
45,30
53,30
43,31
21,57
0,63
9,63
29,49
39,23
35,51
55,25
19,27
67,4
29,45
55,17
27,35
19,44
58,49
37,23
19,35
39,12
35,22
47,45
11,64
61,13
10,27
17,43
17,35
60,33
28,39
5,19
11,29
39,15
59,5
0,25
37,20
21,61
1,47
7,52
23,45
17,54
7,67
58,1
61,12
49,9
37,25
1,33
65,57
61,5
41,24
12,39
5,41
41,18
15,33
55,7
39,59
4,65
9,60
7,49
21,40
33,22
5,45
36,55
22,37
29,42
39,54
46,29
69,23
32,23
38,27
25,25
37,41
65,10
15,45
61,17
41,39
34,25
41,3
11,51
53,22
18,51
43,27
31,69
55,9
45,16
4,21
5,33
33,57
26,43
3,47
39,19
67,61
19,48
31,37
1,69
39,44
46,41
13,35
63,14
43,17
1,43
39,53
21,27
3,36
14,35
26,27
23,37
7,31
15,39
31,57
64,21
37,9
19,43
43,10
9,40
19,29
69,11
15,24
1,70
49,45
25,37
42,45
63,22
21,52
34,45
59,33
66,15
20,49
25,21
37,27
5,59
15,31
17,26
61,3
20,43
1,65
61,15
23,55
0,35
44,57
7,42
53,36
46,25
19,56
21,42
24,35
33,37
1,37
17,47
31,23
48,19
1,35
2,41
9,41
11,23
41,52
13,30
51,11
37,54
33,23
9,38
1,30
19,39
65,3
68,5
23,40
59,63
7,24
65,6
66,23
67,16
1,54
26,41
33,42
7,38
67,17
43,59
66,21
13,31
7,53
2,59
55,22
47,35
9,34
51,59
24,45
43,37
23,36
15,37
53,8
37,42
15,28
35,36
7,56
35,39
17,53
41,51
15,42
27,29
9,55
63,24
14,23
60,21
25,41
13,32
25,49
21,43
43,14
41,33
63,61
28,47
17,49
37,30
3,27
53,17
3,35
57,7
3,67
59,20
27,55
15,23
50,23
56,61
29,35
5,37
61,25
55,13
21,29
45,9
35,41
15,32
21,67
3,31
23,27
37,43
37,12
63,17
27,31
67,1
15,26
5,69
32,39
41,25
7,34
57,43
29,57
9,62
13,26
31,68
1,52
42,35
67,25
23,31
67,18
49,23
49,1
49,21
39,37
44,39
49,19
61,2
57,1
63,7
53,19
11,69
20,53
7,69
31,26
39,7
34,33
24,31
19,55
36,33
63,21
11,53
7,47
2,35
52,17
42,17
43,29
31,25
56,19
10,65
23,25
21,53
61,8
13,39
23,35
9,35
66,1
27,23
57,12
42,39
41,10
69,10
11,49
1,68
27,25
7,27
60,9
51,20
27,45
14,37
37,50
3,59
65,65
21,37
69,16
34,57
51,1
22,17
25,47
21,32
33,15
34,53
18,47
48,57
13,5
6,47
30,45
27,51
55,20
29,47
60,31
6,63
25,38
1,59
39,17
8,41
55,3
5,30
9,30
9,54
13,38
15,43
41,20
45,29
48,43
38,51
9,45
40,15
33,48
33,51
50,29
42,53
52,27
31,19
1,23
9,68
33,39
38,25
1,51
24,55
33,44
58,10
67,42
27,6
44,11
29,18
17,70
52,62
65,0
4,38
10,70
24,14
42,34
7,8
50,20
7,12
22,70
42,42
8,24
35,34
36,12
4,64
37,40
36,64
23,60
12,22
0,59
46,66
54,36
0,26
54,40
52,12
22,30
26,3
44,60
30,23
65,62
35,0
15,6
64,0
33,60
40,36
5,46
5,8
2,70
14,42
11,38
28,49
42,37
42,44
12,59
47,28
32,40
18,39
49,0
52,36
22,19
0,28
18,63
18,66
18,55
20,28
50,60
64,63
22,4
36,44
60,11
14,20
18,35
6,40
13,48
65,60
60,35
48,1
66,48
60,16
41,62
29,10
50,12
38,12
2,12
70,62
33,24
46,14
18,32
64,58
14,19
26,25
48,65
20,21
70,65
46,54
48,14
26,36
12,63
53,28
28,23
34,16
61,24
65,54
19,24
42,14
54,38
32,68
30,46
24,20
44,52
44,34
62,32
28,29
38,19
19,66
0,46
45,26
33,50
32,14
61,42
6,34
52,6
11,50
0,36
26,18
34,15
64,19
48,48
25,44
26,58
67,52
40,39
42,31
58,4
16,22
39,32
70,67
34,34
34,29
6,6
16,32
6,66
7,20
47,62
33,54
12,21
16,47
57,2
62,18
17,52
8,6
50,63
12,44
44,38
55,60
34,70
64,18
28,60
52,40
63,28
3,48
62,8
54,13
10,33
33,18
58,61
46,16
59,28
9,6
36,6
48,30
19,32
4,46
42,30
16,21
14,67
1,24
30,18
8,44
40,27
34,6
44,26
42,68
30,58
19,54
12,51
30,54
51,60
0,7
60,23
11,60
0,65
24,61
49,70
68,54
60,24
16,6
40,51
4,30
39,16
0,9
62,4
22,62
62,7
60,7
16,68
4,36
30,25
6,13
15,40
64,28
40,24
6,68
8,56
25,50
0,55
14,38
38,18
35,38
34,37
46,23
14,44
70,53
60,25
70,6
4,68
26,13
22,68
58,3
58,42
20,16
20,65
30,37
24,42
16,39
44,48
38,44
34,49
46,32
66,58
4,20
69,34
45,52
24,10
52,15
2,38
28,10
30,67
70,4
51,30
44,58
16,25
40,45
48,66
58,40
38,10
11,44
26,62
7,46
20,46
28,7
10,56
14,28
7,10
24,36
45,32
23,28
20,25
54,12
2,15
12,48
32,56
36,40
62,14
42,27
22,57
33,0
52,39
28,17
18,58
40,30
61,20
40,53
8,21
68,4
54,14
24,26
40,19
14,4
41,66
0,29
42,11
10,39
4,54
21,56
66,50
52,60
48,46
6,48
50,62
30,62
46,27
21,16
20,40
24,64
16,56
0,42
13,34
8,48
27,42
31,14
0,45
32,15
26,4
14,65
58,35
4,51
15,34
30,41
21,50
13,46
38,24
68,0
70,17
46,20
20,12
8,66
18,14
51,10
24,62
69,48
23,12
36,27
2,11
0,38
61,40
61,46
50,15
37,52
28,58
60,18
40,32
52,63
36,8
6,8
36,49
55,40
20,60
43,46
28,16
10,62
19,50
56,57
9,66
10,26
62,47
34,69
54,42
34,46
13,62
34,12
26,15
63,10
39,70
38,4
4,6
16,20
10,63
40,60
13,28
2,36
18,46
52,11
42,48
60,39
56,66
40,28
10,42
48,36
10,10
20,61
10,30
52,31
51,44
10,61
2,32
62,10
51,58
22,40
38,15
20,32
0,56
19,40
35,20
39,10
52,28
36,52
7,64
8,35
34,41
46,65
8,50
23,68
50,10
10,4
40,52
36,16
30,65
12,20
0,12
8,10
22,10
36,11
29,58
42,62
11,42
20,14
46,24
62,60
22,50
27,24
6,19
50,8
33,52
62,34
51,68
42,28
29,20
36,57
64,60
46,44
46,11
8,70
46,58
25,52
36,39
38,46
10,18
37,6
20,70
30,43
60,10
38,58
29,36
43,38
20,64
29,48
65,42
58,13
10,44
63,20
64,43
48,26
8,9
56,42
49,36
50,68
43,52
30,13
13,58
20,63
70,38
24,6
26,40
69,4
52,34
43,30
54,0
2,52
46,60
34,58
58,38
5,28
22,44
64,44
22,39
53,12
14,39
27,62
48,20
16,70
12,55
60,20
16,67
19,10
46,53
46,2
40,63
43,40
8,69
16,46
34,52
46,69
32,57
40,12
50,65
20,41
26,55
0,20
57,36
58,14
45,40
58,46
4,43
62,22
31,64
58,64
11,70
51,38
6,43
16,4
16,34
24,22
63,40
68,11
40,64
12,40
42,18
19,58
12,69
70,69
48,64
40,38
14,36
32,22
30,64
33,32
18,17
66,0
14,5
62,9
0,62
30,16
15,56
16,66
7,68
12,62
26,56
60,34
14,66
2,48
54,30
22,49
33,6
40,22
56,29
12,41
42,58
42,6
8,57
59,70
69,62
20,47
70,28
22,46
34,47
10,60
26,44
26,38
42,36
54,37
54,54
4,25
4,4
21,36
56,5
5,32
13,0
10,34
14,15
56,20
48,6
0,3
70,48
60,52
3,22
16,57
34,4
6,58
35,42
4,19
38,65
7,54
22,25
8,53
15,36
42,55
50,46
59,10
62,68
40,69
66,61
32,58
4,55
44,66
25,36
12,50
28,28
62,16
28,44
41,2
10,36
5,26
36,24
56,62
42,2
31,48
14,52
44,32
55,42
47,18
40,20
70,51
1,14
50,43
60,2
30,12
35,16
29,0
43,24
18,26
32,34
42,56
32,32
54,70
26,57
66,62
36,59
13,2
11,26
44,68
66,28
61,68
18,12
34,9
44,53
25,42
46,34
18,68
6,21
62,13
44,16
6,52
63,60
34,21
12,68
38,30
46,30
17,62
13,10
69,70
30,40
42,52
5,64
64,4
24,32
70,20
53,14
58,15
43,34
21,38
20,38
40,46
24,40
52,26
16,63
20,42
55,52
57,44
38,56
70,10
26,54
52,4
36,30
52,3
6,10
70,19
54,27
48,59
27,64
24,50
25,16
34,36
22,32
44,3
36,21
19,26
1,12
26,0
16,16
6,49
10,12
56,12
66,8
41,34
30,42
56,4
70,39
50,26
49,20
45,68
70,46
24,28
30,26
20,5
20,50
54,4
40,56
14,8
59,66
4,56
47,40
0,32
55,70
70,43
65,24
46,1
3,32
24,21
0,69
23,42
62,62
50,38
49,56
16,64
28,8
18,49
66,40
70,41
65,16
53,18
0,48
26,16
0,34
30,36
27,0
64,33
27,8
30,60
12,31
29,12
16,50
16,11
68,46
25,66
42,70
10,50
56,48
61,30
68,12
40,50
10,31
35,56
6,60
4,2
16,5
40,25
14,0
14,2
60,66
22,63
22,38
34,18
30,28
58,70
59,6
40,68
15,30
4,34
65,46
21,8
25,22
45,0
8,8
22,9
4,40
2,69
70,49
36,28
56,14
70,68
54,34
6,64
65,22
33,36
50,50
43,28
19,52
46,22
14,50
27,52
0,37
62,66
50,6
57,62
44,67
70,42
27,66
10,29
64,8
2,19
68,7
4,62
49,38
67,6
9,48
10,55
4,50
59,12
7,62
12,25
64,14
68,8
48,56
60,68
1,6
27,14
50,66
30,30
26,34
64,53
56,8
66,26
31,18
62,21
68,24
30,56
46,64
38,40
65,52
25,32
9,14
0,17
57,68
57,18
36,45
30,1
20,19
52,24
39,0
8,62
56,16
34,13
33,46
47,50
36,42
28,3
9,2
22,56
32,12
14,46
33,62
53,42
59,30
68,70
26,31
67,70
37,32
18,36
10,67
41,42
6,39
20,17
30,44
0,27
62,20
14,64
38,66
48,51
38,54
66,60
34,14
63,12
29,34
52,64
58,68
36,62
7,4
6,32
61,28
4,37
23,14
8,22
64,15
27,46
54,23
14,58
16,8
56,50
64,23
56,56
63,44
42,46
36,46
60,14
33,8
45,14
8,4
16,18
52,42
60,58
60,42
62,15
24,12
68,56
66,5
11,34
16,28
0,4
42,69
36,38
31,52
62,64
18,23
28,34
17,68
31,2
44,44
36,69
4,12
36,4
18,13
8,16
38,55
12,70
61,48
60,64
60,40
64,10
68,15
24,38
18,62
8,13
38,5
46,28
41,14
12,49
49,8
51,28
12,29
66,46
62,28
25,48
51,34
52,44
13,44
38,14
64,47
48,40
35,2
26,26
15,60
4,7
18,1
52,51
6,38
68,52
18,52
46,46
24,37
68,38
56,3
15,22
58,30
64,27
38,2
51,12
38,13
8,40
28,64
38,0
68,28
37,36
14,54
54,43
18,4
46,17
26,29
4,70
10,52
22,66
59,64
45,62
14,51
62,5
67,32
14,13
30,6
24,66
40,48
50,53
52,70
56,60
55,28
39,30
46,0
42,38
54,51
9,44
25,60
38,48
8,54
